event-id,visible,timestamp,location-long,location-lat,gps:hdop,gps:satellite-count,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
18974481117,true,2013-03-05 06:12:12.000,-82.41776,28.06194,1.4,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481118,true,2013-03-05 06:16:12.000,-82.41779,28.06186,2.2,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481119,true,2013-03-05 06:20:10.000,-82.41793,28.0619,1.3,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481120,true,2013-03-05 06:24:10.000,-82.41782,28.06197,1.4,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481121,true,2013-03-05 06:32:13.000,-82.41782,28.06188,2.7,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481122,true,2013-03-05 06:36:09.000,-82.41781,28.06184,1.7,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481123,true,2013-03-05 06:40:06.000,-82.41787,28.06186,1.6,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481124,true,2013-03-05 06:44:10.000,-82.41772,28.06194,1.5,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481125,true,2013-03-05 06:48:16.000,-82.4185,28.06192,2.2,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481126,true,2013-03-05 15:48:32.000,-82.41829,28.06273,1.6,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481127,true,2013-03-05 15:52:11.000,-82.41837,28.06249,3.7,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481128,true,2013-03-05 15:56:11.000,-82.41843,28.06257,4.0,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481129,true,2013-03-05 16:00:11.000,-82.41839,28.06276,4.4,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481130,true,2013-03-05 16:08:09.000,-82.41846,28.06196,5.8,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481131,true,2013-03-05 16:12:51.000,-82.4183,28.06245,1.3,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481132,true,2013-03-05 16:16:08.000,-82.41753,28.06213,1.3,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481133,true,2013-03-05 16:20:10.000,-82.41709,28.0618,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481134,true,2013-03-05 16:24:13.000,-82.41707,28.06189,1.3,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481135,true,2013-03-05 16:28:10.000,-82.41711,28.06191,3.1,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481136,true,2013-03-05 16:32:16.000,-82.41698,28.06192,2.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481137,true,2013-03-05 16:36:11.000,-82.41746,28.06248,2.2,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481138,true,2013-03-05 16:40:12.000,-82.41816,28.06217,3.0,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481139,true,2013-03-05 16:48:13.000,-82.41793,28.06203,2.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481140,true,2013-03-05 16:52:11.000,-82.41784,28.06215,2.0,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481141,true,2013-03-05 16:56:09.000,-82.41797,28.06219,2.2,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481142,true,2013-03-05 17:00:09.000,-82.41795,28.06235,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481143,true,2013-03-05 17:04:24.000,-82.41808,28.06223,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481144,true,2013-03-05 17:08:12.000,-82.41807,28.06209,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481145,true,2013-03-05 17:12:10.000,-82.4184,28.06223,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481146,true,2013-03-05 17:16:10.000,-82.41792,28.06216,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481147,true,2013-03-05 17:20:11.000,-82.41742,28.06234,3.2,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481148,true,2013-03-05 17:28:12.000,-82.4171,28.06278,3.1,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481149,true,2013-03-05 17:32:13.000,-82.41609,28.06224,2.2,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481150,true,2013-03-05 17:36:11.000,-82.41542,28.06236,2.3,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481151,true,2013-03-05 17:40:10.000,-82.41511,28.06237,3.6,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481152,true,2013-03-05 17:44:11.000,-82.4157,28.06237,2.7,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481153,true,2013-03-05 17:48:32.000,-82.41579,28.06244,1.9,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481154,true,2013-03-05 17:52:09.000,-82.41584,28.06257,2.4,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481155,true,2013-03-05 17:56:10.000,-82.41586,28.06256,1.6,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481156,true,2013-03-05 18:00:09.000,-82.41583,28.06257,1.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481157,true,2013-03-05 18:04:08.000,-82.41582,28.06256,1.6,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481158,true,2013-03-05 18:08:11.000,-82.41763,28.0617,1.7,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481159,true,2013-03-05 18:12:12.000,-82.41808,28.06124,2.0,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481160,true,2013-03-05 18:16:13.000,-82.41787,28.06145,1.6,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481161,true,2013-03-05 18:20:11.000,-82.41751,28.0611,1.8,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481162,true,2013-03-05 18:24:12.000,-82.41807,28.06154,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481163,true,2013-03-05 18:28:11.000,-82.41758,28.06157,2.6,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481164,true,2013-03-05 18:32:09.000,-82.41828,28.0623,1.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481165,true,2013-03-05 18:36:07.000,-82.41837,28.06246,1.6,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481166,true,2013-03-05 18:40:10.000,-82.4187,28.0623,1.4,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481167,true,2013-03-05 18:48:11.000,-82.41853,28.06216,1.6,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481168,true,2013-03-05 18:52:07.000,-82.41819,28.06234,2.8,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481169,true,2013-03-05 18:56:10.000,-82.41799,28.06239,1.4,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481170,true,2013-03-05 19:00:11.000,-82.4184,28.06309,3.7,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481171,true,2013-03-05 19:04:09.000,-82.41802,28.06262,3.0,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481172,true,2013-03-05 19:08:09.000,-82.4182,28.06257,1.4,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481173,true,2013-03-05 19:12:08.000,-82.41795,28.06229,2.8,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481174,true,2013-03-05 19:16:16.000,-82.41798,28.06223,3.4,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481175,true,2013-03-05 19:20:13.000,-82.41808,28.06228,1.5,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481176,true,2013-03-05 19:28:08.000,-82.41816,28.06255,4.7,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481177,true,2013-03-05 19:32:32.000,-82.41809,28.06224,1.3,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481178,true,2013-03-05 19:36:14.000,-82.41808,28.06208,1.2,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481179,true,2013-03-05 19:40:07.000,-82.4173,28.06211,1.5,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481180,true,2013-03-05 19:44:09.000,-82.41695,28.0622,1.1,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481181,true,2013-03-05 19:48:09.000,-82.41702,28.06212,2.0,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481182,true,2013-03-05 19:52:10.000,-82.41608,28.0628,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481183,true,2013-03-05 19:56:09.000,-82.41623,28.06273,2.2,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481184,true,2013-03-05 20:00:07.000,-82.4164,28.06262,4.3,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481185,true,2013-03-05 20:04:12.000,-82.41531,28.06308,3.0,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481186,true,2013-03-05 20:08:11.000,-82.41561,28.06279,1.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481187,true,2013-03-05 20:12:20.000,-82.41557,28.06282,1.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481188,true,2013-03-05 20:16:14.000,-82.41559,28.06291,1.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481189,true,2013-03-05 20:20:10.000,-82.41387,28.06291,1.9,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481190,true,2013-03-05 20:24:12.000,-82.41384,28.0626,1.9,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481191,true,2013-03-05 20:28:13.000,-82.41372,28.06278,2.8,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481192,true,2013-03-05 20:32:16.000,-82.41393,28.06274,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481193,true,2013-03-05 20:36:09.000,-82.41396,28.06289,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481194,true,2013-03-05 20:40:20.000,-82.41389,28.06242,4.5,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481195,true,2013-03-05 20:44:11.000,-82.41802,28.06162,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481196,true,2013-03-05 20:48:11.000,-82.41761,28.06162,2.0,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481197,true,2013-03-05 20:52:09.000,-82.41767,28.06235,2.0,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481198,true,2013-03-05 20:56:08.000,-82.41763,28.0619,2.0,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481199,true,2013-03-05 21:00:10.000,-82.41802,28.06183,2.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481200,true,2013-03-05 21:04:10.000,-82.41765,28.06168,2.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481201,true,2013-03-05 21:08:16.000,-82.41793,28.06154,2.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481202,true,2013-03-05 21:12:11.000,-82.41772,28.06183,2.2,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481203,true,2013-03-05 21:20:12.000,-82.41848,28.06199,2.2,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481204,true,2013-03-05 21:24:11.000,-82.41807,28.06158,2.3,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481205,true,2013-03-05 21:28:14.000,-82.41728,28.06093,2.3,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481206,true,2013-03-05 21:32:28.000,-82.41644,28.06113,2.3,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481207,true,2013-03-05 21:36:35.000,-82.41648,28.06153,4.3,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481208,true,2013-03-05 21:40:39.000,-82.41604,28.06155,2.2,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481209,true,2013-03-05 21:44:14.000,-82.41602,28.06155,2.3,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481210,true,2013-03-05 21:48:23.000,-82.41601,28.06157,2.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481211,true,2013-03-05 21:52:11.000,-82.41605,28.06156,2.5,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481212,true,2013-03-05 22:00:10.000,-82.41599,28.06163,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481213,true,2013-03-05 22:04:13.000,-82.41606,28.06159,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481214,true,2013-03-05 22:08:10.000,-82.41618,28.06165,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481215,true,2013-03-05 22:12:11.000,-82.41592,28.06179,1.5,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481216,true,2013-03-05 22:16:12.000,-82.41623,28.06149,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481217,true,2013-03-05 22:20:14.000,-82.41585,28.06166,2.8,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481218,true,2013-03-05 22:24:12.000,-82.41593,28.06159,1.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481219,true,2013-03-05 22:28:10.000,-82.41614,28.06162,1.7,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481220,true,2013-03-05 22:32:14.000,-82.41611,28.06154,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481221,true,2013-03-05 22:36:09.000,-82.41589,28.06171,1.4,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481222,true,2013-03-05 22:40:10.000,-82.41607,28.06161,2.0,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481223,true,2013-03-05 22:44:11.000,-82.41754,28.06171,2.2,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481224,true,2013-03-05 22:48:11.000,-82.41785,28.06162,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481225,true,2013-03-05 22:52:14.000,-82.4176,28.06167,2.3,3,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481226,true,2013-03-05 22:56:24.000,-82.41771,28.06157,3.3,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481227,true,2013-03-05 23:00:15.000,-82.41784,28.06179,1.9,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481228,true,2013-03-05 23:04:10.000,-82.41808,28.06204,1.3,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481229,true,2013-03-05 23:08:11.000,-82.41835,28.06192,1.3,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481230,true,2013-03-05 23:16:09.000,-82.41837,28.06199,1.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481231,true,2013-03-05 23:20:10.000,-82.41824,28.06199,2.4,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481232,true,2013-03-05 23:24:14.000,-82.4179,28.0618,2.1,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481233,true,2013-03-05 23:28:10.000,-82.4178,28.06215,2.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481234,true,2013-03-05 23:32:16.000,-82.41792,28.06184,1.5,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481235,true,2013-03-05 23:36:18.000,-82.41795,28.06188,2.2,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481236,true,2013-03-05 23:40:09.000,-82.41798,28.06191,1.5,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481237,true,2013-03-05 23:44:09.000,-82.41799,28.06173,1.5,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481238,true,2013-03-05 23:48:11.000,-82.41797,28.06182,1.4,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481239,true,2013-03-05 23:52:11.000,-82.41796,28.06182,3.0,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481240,true,2013-03-05 23:56:06.000,-82.41724,28.06049,3.9,4,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481241,true,2013-03-06 00:00:13.000,-82.41772,28.06181,3.2,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481242,true,2013-03-06 00:04:20.000,-82.41795,28.06197,3.1,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481243,true,2013-03-06 00:08:32.000,-82.41785,28.06165,4.4,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481244,true,2013-03-06 00:12:12.000,-82.41786,28.06167,2.2,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481245,true,2013-03-06 00:16:08.000,-82.41787,28.06137,2.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481246,true,2013-03-06 00:20:16.000,-82.41792,28.0617,5.3,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481247,true,2013-03-06 00:24:13.000,-82.41752,28.06185,1.5,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481248,true,2013-03-06 00:28:09.000,-82.41724,28.06173,5.1,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481249,true,2013-03-06 00:32:11.000,-82.41743,28.06154,1.9,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481250,true,2013-03-06 00:36:10.000,-82.41768,28.06173,1.8,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481251,true,2013-03-06 00:40:12.000,-82.41763,28.06189,1.2,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481252,true,2013-03-06 00:44:12.000,-82.41763,28.06163,3.6,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481253,true,2013-03-06 00:48:08.000,-82.41763,28.06157,1.2,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481254,true,2013-03-06 00:52:14.000,-82.41766,28.06177,1.3,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481255,true,2013-03-06 00:56:12.000,-82.41767,28.06164,1.5,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481256,true,2013-03-06 01:00:11.000,-82.41749,28.06148,3.4,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481257,true,2013-03-06 01:04:06.000,-82.41766,28.06157,1.4,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481258,true,2013-03-06 01:08:11.000,-82.4177,28.06165,1.4,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481259,true,2013-03-06 01:12:12.000,-82.41766,28.0617,1.3,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481260,true,2013-03-06 01:16:14.000,-82.41769,28.06171,1.8,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481261,true,2013-03-06 01:20:10.000,-82.4174,28.06163,1.5,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481262,true,2013-03-06 01:24:32.000,-82.41674,28.06149,1.7,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481263,true,2013-03-06 01:28:12.000,-82.41669,28.06159,1.4,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481264,true,2013-03-06 01:32:13.000,-82.41674,28.06162,1.7,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481265,true,2013-03-06 01:36:09.000,-82.41667,28.06156,1.6,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481266,true,2013-03-06 01:40:05.000,-82.41669,28.06153,2.3,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481267,true,2013-03-06 01:44:09.000,-82.41677,28.06161,2.5,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481268,true,2013-03-06 01:48:09.000,-82.41672,28.06152,2.6,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481269,true,2013-03-06 01:52:08.000,-82.41686,28.06146,2.6,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481270,true,2013-03-06 01:56:10.000,-82.41678,28.06146,2.6,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481271,true,2013-03-06 02:04:14.000,-82.41679,28.06158,2.4,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481272,true,2013-03-06 02:08:14.000,-82.41676,28.06161,2.5,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481273,true,2013-03-06 02:12:12.000,-82.41685,28.06143,3.2,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481274,true,2013-03-06 02:16:09.000,-82.41671,28.06173,6.3,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481275,true,2013-03-06 02:20:11.000,-82.41666,28.06169,4.0,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481276,true,2013-03-06 02:26:04.000,-82.41684,28.06187,2.0,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481277,true,2013-03-06 02:28:12.000,-82.41786,28.06162,3.6,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481278,true,2013-03-06 02:32:11.000,-82.41801,28.06235,4.0,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481279,true,2013-03-06 02:36:08.000,-82.41808,28.06229,2.7,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481280,true,2013-03-06 02:40:09.000,-82.4184,28.06258,1.6,8,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481281,true,2013-03-06 02:44:10.000,-82.41827,28.06234,2.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481282,true,2013-03-06 02:48:11.000,-82.41807,28.06264,1.8,7,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481283,true,2013-03-06 02:52:08.000,-82.41829,28.06257,1.7,6,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481284,true,2013-03-06 02:56:11.000,-82.41838,28.06244,1.8,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
18974481285,true,2013-03-06 03:00:11.000,-82.41821,28.06222,1.9,5,"gps","Cairina moschata","gps01","jimmy","Muscovy duck GPS tracking (Downs USF)"
